,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
1177,Jamaica,North America,Construcciones,400000.006,3044240008,673170010.8,0.013139569,0.059420354
1178,Mexico,North America,Construcciones,22440000.53,3044240008,673170010.8,0.737129808,3.33348191
1179,Nicaragua,North America,Construcciones,970000.0286,3044240008,673170010.8,0.031863454,0.144094361
1180,Panama,North America,Construcciones,779999.9714,3044240008,673170010.8,0.025622158,0.115869685
1181,Saint Kitts and Nevis,North America,Construcciones,9999.999776,3044240008,673170010.8,0.000328489,0.001485509
1182,Saint Lucia,North America,Construcciones,29999.99933,3044240008,673170010.8,0.000985468,0.004456526
1183,Saint Vincent and the Grenadines,North America,Construcciones,29999.99933,3044240008,673170010.8,0.000985468,0.004456526
1184,Trinidad and Tobago,North America,Construcciones,370000.0048,3044240008,673170010.8,0.012154101,0.054963828
1185,United States,North America,Construcciones,557570007.3,3044240008,673170010.8,18.31557321,82.82751733
1186,Argentina,South America,Construcciones,27110000.61,3044240008,78199999.3,0.890534272,34.66752027
1187,Bolivia,South America,Construcciones,1769999.981,3044240008,78199999.3,0.05814259,2.263427106
1188,Brazil,South America,Construcciones,23129999.16,3044240008,78199999.3,0.759795519,29.57800431
1189,Chile,South America,Construcciones,7079999.924,3044240008,78199999.3,0.232570359,9.053708423
1190,Colombia,South America,Construcciones,5969999.79,3044240008,78199999.3,0.196108052,7.6342709
1191,Ecuador,South America,Construcciones,3890000.105,3044240008,78199999.3,0.127782307,4.974424731
1192,Guyana,South America,Construcciones,109999.9994,3044240008,78199999.3,0.003613381,0.140664962
1193,Paraguay,South America,Construcciones,639999.9857,3044240008,78199999.3,0.021023309,0.818414311
1194,Peru,South America,Construcciones,4739999.771,3044240008,78199999.3,0.155703879,6.061380836
1195,Suriname,South America,Construcciones,109999.9994,3044240008,78199999.3,0.003613381,0.140664962
1196,Uruguay,South America,Construcciones,600000.0238,3044240008,78199999.3,0.019709353,0.767263464
1197,Venezuela,South America,Construcciones,3049999.952,3044240008,78199999.3,0.100189208,3.900255728
1198,Australia,Oceania,Construcciones,15119999.89,3044240008,17189999.94,0.496675684,87.95811484
1199,Fiji,Oceania,Construcciones,119999.9973,3044240008,17189999.94,0.00394187,0.698080266
1200,Kiribati,Oceania,Construcciones,9999.999776,3044240008,17189999.94,0.000328489,0.058173356
1201,New Zealand,Oceania,Construcciones,1690000.057,3044240008,17189999.94,0.055514679,9.831297635
1202,Palau,Oceania,Construcciones,9999.999776,3044240008,17189999.94,0.000328489,0.058173356
1203,Papua New Guinea,Oceania,Construcciones,189999.9976,3044240008,17189999.94,0.006241295,1.105293766
1204,Samoa,Oceania,Construcciones,29999.99933,3044240008,17189999.94,0.000985468,0.174520067
1205,Tonga,Oceania,Construcciones,9999.999776,3044240008,17189999.94,0.000328489,0.058173356
1206,Vanuatu,Oceania,Construcciones,9999.999776,3044240008,17189999.94,0.000328489,0.058173356
1207,Afghanistan,Asia,Emisiones Residuales,2230000.019,3238120024,1518690025,0.06886712,0.146837076
1208,Armenia,Asia,Emisiones Residuales,889999.9857,3238120024,1518690025,0.027485083,0.058603136
1209,Azerbaijan,Asia,Emisiones Residuales,7449999.809,3238120024,1518690025,0.230071762,0.490554339
1210,Bahrain,Asia,Emisiones Residuales,4840000.153,3238120024,1518690025,0.149469449,0.318695723
1211,Bangladesh,Asia,Emisiones Residuales,10010000.23,3238120024,1518690025,0.309129994,0.659120694
1212,Brunei,Asia,Emisiones Residuales,1789999.962,3238120024,1518690025,0.055278987,0.117864734
1213,China,Asia,Emisiones Residuales,633400024.4,3238120024,1518690025,19.56073338,41.70699841
1214,Georgia,Asia,Emisiones Residuales,870000.0048,3238120024,1518690025,0.026867442,0.057286213
1215,India,Asia,Emisiones Residuales,50349998.47,3238120024,1518690025,1.554914521,3.31535716
1216,Indonesia,Asia,Emisiones Residuales,54180000.31,3238120024,1518690025,1.673193084,3.56754831
1217,Iran,Asia,Emisiones Residuales,189460006.7,3238120024,1518690025,5.850926009,12.4752256
1218,Iraq,Asia,Emisiones Residuales,151119995.1,3238120024,1518690025,4.666905302,9.950680697
1219,Israel,Asia,Emisiones Residuales,750000,3238120024,1518690025,0.023161587,0.049384666
1220,Japan,Asia,Emisiones Residuales,6699999.809,3238120024,1518690025,0.206910175,0.441169673
1221,Jordan,Asia,Emisiones Residuales,479999.9893,3238120024,1518690025,0.014823416,0.031606186
1222,Kazakhstan,Asia,Emisiones Residuales,27649999.62,3238120024,1518690025,0.853890511,1.820648004
1223,Kuwait,Asia,Emisiones Residuales,23709999.08,3238120024,1518690025,0.732214955,1.561213855
1224,Kyrgyzstan,Asia,Emisiones Residuales,230000.0042,3238120024,1518690025,0.007102887,0.015144631
1225,Laos,Asia,Emisiones Residuales,9999.999776,3238120024,1518690025,0.000308821,0.000658462
1226,Lebanon,Asia,Emisiones Residuales,9999.999776,3238120024,1518690025,0.000308821,0.000658462
1227,Malaysia,Asia,Emisiones Residuales,15739999.77,3238120024,1518690025,0.486084507,1.036419514
1228,Mongolia,Asia,Emisiones Residuales,1269999.981,3238120024,1518690025,0.039220287,0.0836247
1229,Myanmar,Asia,Emisiones Residuales,219999.9988,3238120024,1518690025,0.006794066,0.014486169
1230,Nepal,Asia,Emisiones Residuales,9999.999776,3238120024,1518690025,0.000308821,0.000658462
1231,North Korea,Asia,Emisiones Residuales,12579999.92,3238120024,1518690025,0.388497024,0.828345464
1232,Oman,Asia,Emisiones Residuales,22889999.39,3238120024,1518690025,0.706891629,1.507219974
1233,Pakistan,Asia,Emisiones Residuales,12180000.31,3238120024,1518690025,0.376144189,0.802007
1234,Philippines,Asia,Emisiones Residuales,1129999.995,3238120024,1518690025,0.034896792,0.07440623
1235,Qatar,Asia,Emisiones Residuales,22459999.08,3238120024,1518690025,0.693612309,1.478906078
1236,Saudi Arabia,Asia,Emisiones Residuales,82510002.14,3238120024,1518690025,2.548083503,5.43297189
1237,Singapore,Asia,Emisiones Residuales,1029999.971,3238120024,1518690025,0.031808579,0.067821606
1238,South Korea,Asia,Emisiones Residuales,3259999.99,3238120024,1518690025,0.1006757,0.214658682
1239,Syria,Asia,Emisiones Residuales,8960000.038,3238120024,1518690025,0.276703765,0.589982149
1240,Tajikistan,Asia,Emisiones Residuales,140000.0006,3238120024,1518690025,0.004323496,0.009218471
1241,Thailand,Asia,Emisiones Residuales,8369999.886,3238120024,1518690025,0.258483312,0.551132868
1242,Timor,Asia,Emisiones Residuales,4289999.962,3238120024,1518690025,0.132484279,0.282480288
1243,Turkey,Asia,Emisiones Residuales,8310000.42,3238120024,1518690025,0.256630401,0.54718213
1244,Turkmenistan,Asia,Emisiones Residuales,74319999.69,3238120024,1518690025,2.295158893,4.893691174
1245,United Arab Emirates,Asia,Emisiones Residuales,29290000.92,3238120024,1518690025,0.904537222,1.928635893
1246,Uzbekistan,Asia,Emisiones Residuales,25459999.08,3238120024,1518690025,0.786258659,1.676444743
1247,Vietnam,Asia,Emisiones Residuales,14050000.19,3238120024,1518690025,0.433893743,0.925139427
1248,Yemen,Asia,Emisiones Residuales,4090000.153,3238120024,1518690025,0.126307861,0.269311057
1249,Algeria,Africa,Emisiones Residuales,91980003.36,3238120024,351900006,2.840537184,26.13810792
1250,Angola,Africa,Emisiones Residuales,18649999.62,3238120024,351900006,0.575951462,5.29980088
1251,Benin,Africa,Emisiones Residuales,9999.999776,3238120024,351900006,0.000308821,0.002841716
1252,Cameroon,Africa,Emisiones Residuales,5010000.229,3238120024,351900006,0.154719411,1.423699955
1253,Chad,Africa,Emisiones Residuales,2329999.924,3238120024,351900006,0.071955329,0.662119887
1254,Congo,Africa,Emisiones Residuales,9869999.886,3238120024,351900006,0.304806487,2.804774003
1255,Cote d'Ivoire,Africa,Emisiones Residuales,860000.0143,3238120024,351900006,0.026558621,0.24438761
1256,Democratic Republic of Congo,Africa,Emisiones Residuales,1370000.005,3238120024,351900006,0.0423085,0.389315141
1257,Egypt,Africa,Emisiones Residuales,33180000.31,3238120024,351900006,1.024668637,9.428814929
1258,Equatorial Guinea,Africa,Emisiones Residuales,5980000.019,3238120024,351900006,0.184675058,1.699346381
1259,Eswatini,Africa,Emisiones Residuales,90000.00358,3238120024,351900006,0.002779391,0.025575448
1260,Ethiopia,Africa,Emisiones Residuales,9999.999776,3238120024,351900006,0.000308821,0.002841716
1261,Gabon,Africa,Emisiones Residuales,7130000.114,3238120024,351900006,0.220189495,2.026143789
1262,Ghana,Africa,Emisiones Residuales,1580000.043,3238120024,351900006,0.048793745,0.448991195
1263,Kenya,Africa,Emisiones Residuales,19999.99955,3238120024,351900006,0.000617642,0.005683433
1264,Libya,Africa,Emisiones Residuales,68330001.83,3238120024,351900006,2.11017508,19.41744833
1265,Malawi,Africa,Emisiones Residuales,250000,3238120024,351900006,0.007720529,0.071042909
1266,Mauritania,Africa,Emisiones Residuales,270000.0107,3238120024,351900006,0.008338172,0.076726344
1267,Morocco,Africa,Emisiones Residuales,159999.9964,3238120024,351900006,0.004941139,0.045467461
1268,Mozambique,Africa,Emisiones Residuales,2380000.114,3238120024,351900006,0.073499441,0.676328523
1269,Niger,Africa,Emisiones Residuales,239999.9946,3238120024,351900006,0.007411708,0.068201191
1270,Nigeria,Africa,Emisiones Residuales,54540000.92,3238120024,351900006,1.684310665,15.49872122
1271,Senegal,Africa,Emisiones Residuales,9999.999776,3238120024,351900006,0.000308821,0.002841716
1272,South Africa,Africa,Emisiones Residuales,37069999.69,3238120024,351900006,1.144800051,10.53424241
1273,South Sudan,Africa,Emisiones Residuales,4059999.943,3238120024,351900006,0.125381391,1.153736821
1274,Sudan,Africa,Emisiones Residuales,3180000.067,3238120024,351900006,0.098205133,0.903665818
1275,Tanzania,Africa,Emisiones Residuales,280000.0012,3238120024,351900006,0.008646993,0.079568058
1276,Togo,Africa,Emisiones Residuales,9999.999776,3238120024,351900006,0.000308821,0.002841716
1277,Tunisia,Africa,Emisiones Residuales,2309999.943,3238120024,351900006,0.071337687,0.65643646
1278,Zambia,Africa,Emisiones Residuales,9999.999776,3238120024,351900006,0.000308821,0.002841716
1279,Zimbabwe,Africa,Emisiones Residuales,730000.0191,3238120024,351900006,0.022543946,0.207445299
1280,Argentina,South America,Emisiones Residuales,23920000.08,3238120024,181130000.7,0.73870023,13.20598465
1281,Bolivia,South America,Emisiones Residuales,5559999.943,3238120024,181130000.7,0.171704566,3.069618463
1282,Brazil,South America,Emisiones Residuales,22500000,3238120024,181130000.7,0.694847622,12.42201729
1283,Chile,South America,Emisiones Residuales,469999.9988,3238120024,181130000.7,0.014514595,0.259482138
1284,Colombia,South America,Emisiones Residuales,14899999.62,3238120024,181130000.7,0.460143525,8.226135684
1285,Ecuador,South America,Emisiones Residuales,8520000.458,3238120024,181130000.7,0.263115647,4.703804133
1286,Guyana,South America,Emisiones Residuales,39999.99911,3238120024,181130000.7,0.001235285,0.022083586
1287,Peru,South America,Emisiones Residuales,3299999.952,3238120024,181130000.7,0.101910983,1.821895843
1288,Suriname,South America,Emisiones Residuales,800000.0119,3238120024,181130000.7,0.024705694,0.441671732
1289,Uruguay,South America,Emisiones Residuales,9999.999776,3238120024,181130000.7,0.000308821,0.005520896
1290,Venezuela,South America,Emisiones Residuales,101110000.6,3238120024,181130000.7,3.122490823,55.82178559
1291,Australia,Oceania,Emisiones Residuales,45020000.46,3238120024,51350000.26,1.390312901,87.67283394
1292,Cook Islands,Oceania,Emisiones Residuales,,3238120024,51350000.26,,
1293,New Zealand,Oceania,Emisiones Residuales,1110000.014,3238120024,51350000.26,0.03427915,2.161635849
1294,Niue,Oceania,Emisiones Residuales,,3238120024,51350000.26,,
1295,Papua New Guinea,Oceania,Emisiones Residuales,5219999.79,3238120024,51350000.26,0.161204642,10.16553021
1296,Austria,Europe,Emisiones Residuales,250000,3238120024,605809985.1,0.007720529,0.041267065
1297,Belarus,Europe,Emisiones Residuales,1080000.043,3238120024,605809985.1,0.033352687,0.178273728
1298,Belgium,Europe,Emisiones Residuales,579999.9833,3238120024,605809985.1,0.017911627,0.095739588
1299,Bosnia and Herzegovina,Europe,Emisiones Residuales,689999.9976,3238120024,605809985.1,0.02130866,0.113897099
1300,Bulgaria,Europe,Emisiones Residuales,1000000,3238120024,605809985.1,0.030882117,0.16506826
1301,Croatia,Europe,Emisiones Residuales,200000.003,3238120024,605809985.1,0.006176423,0.033013652
1302,Czechia,Europe,Emisiones Residuales,3940000.057,3238120024,605809985.1,0.121675541,0.650368953
1303,Denmark,Europe,Emisiones Residuales,910000.0262,3238120024,605809985.1,0.028102727,0.150212121
1304,Estonia,Europe,Emisiones Residuales,90000.00358,3238120024,605809985.1,0.002779391,0.014856144
1305,Finland,Europe,Emisiones Residuales,29999.99933,3238120024,605809985.1,0.000926463,0.004952048
1306,France,Europe,Emisiones Residuales,2009999.99,3238120024,605809985.1,0.062073054,0.331787201
1307,Germany,Europe,Emisiones Residuales,4449999.809,3238120024,605809985.1,0.137425413,0.734553725
1308,Greece,Europe,Emisiones Residuales,850000.0238,3238120024,605809985.1,0.0262498,0.140308025
1309,Hungary,Europe,Emisiones Residuales,720000.0286,3238120024,605809985.1,0.022235125,0.118849152
1310,Ireland,Europe,Emisiones Residuales,39999.99911,3238120024,605809985.1,0.001235285,0.00660273
1311,Italy,Europe,Emisiones Residuales,5000000,3238120024,605809985.1,0.154410583,0.825341299
1312,Latvia,Europe,Emisiones Residuales,109999.9994,3238120024,605809985.1,0.003397033,0.018157508
1313,Lithuania,Europe,Emisiones Residuales,300000.0119,3238120024,605809985.1,0.009264635,0.04952048
1314,Luxembourg,Europe,Emisiones Residuales,29999.99933,3238120024,605809985.1,0.000926463,0.004952048
1315,Moldova,Europe,Emisiones Residuales,730000.0191,3238120024,605809985.1,0.022543946,0.120499833
1316,Montenegro,Europe,Emisiones Residuales,180000.0072,3238120024,605809985.1,0.005558781,0.029712288
1317,Netherlands,Europe,Emisiones Residuales,239999.9946,3238120024,605809985.1,0.007411708,0.039616381
1318,North Macedonia,Europe,Emisiones Residuales,250000,3238120024,605809985.1,0.007720529,0.041267065
1319,Norway,Europe,Emisiones Residuales,1139999.986,3238120024,605809985.1,0.035205612,0.188177814
1320,Poland,Europe,Emisiones Residuales,1860000.014,3238120024,605809985.1,0.057440737,0.307026966
1321,Portugal,Europe,Emisiones Residuales,70000.0003,3238120024,605809985.1,0.002161748,0.011554778
1322,Romania,Europe,Emisiones Residuales,2480000.019,3238120024,605809985.1,0.07658765,0.409369287
1323,Russia,Europe,Emisiones Residuales,556859985.4,3238120024,605809985.1,17.19701497,91.91990872
1324,Serbia,Europe,Emisiones Residuales,2279999.971,3238120024,605809985.1,0.070411225,0.376355628
1325,Slovakia,Europe,Emisiones Residuales,1700000.048,3238120024,605809985.1,0.0524996,0.280616049
1326,Slovenia,Europe,Emisiones Residuales,50000.00075,3238120024,605809985.1,0.001544106,0.008253413
1327,Spain,Europe,Emisiones Residuales,1370000.005,3238120024,605809985.1,0.0423085,0.226143517
1328,Sweden,Europe,Emisiones Residuales,50000.00075,3238120024,605809985.1,0.001544106,0.008253413
1329,Switzerland,Europe,Emisiones Residuales,239999.9946,3238120024,605809985.1,0.007411708,0.039616381
1330,Ukraine,Europe,Emisiones Residuales,7239999.771,3238120024,605809985.1,0.223586517,1.195094163
1331,United Kingdom,Europe,Emisiones Residuales,6789999.962,3238120024,605809985.1,0.20968957,1.120813478
1332,Barbados,North America,Emisiones Residuales,50000.00075,3238120024,529240007.8,0.001544106,0.00944751
1333,Belize,North America,Emisiones Residuales,90000.00358,3238120024,529240007.8,0.002779391,0.017005518
1334,Canada,North America,Emisiones Residuales,58939998.63,3238120024,529240007.8,1.820191907,11.13672394
1335,Cuba,North America,Emisiones Residuales,850000.0238,3238120024,529240007.8,0.0262498,0.160607666
1336,Dominican Republic,North America,Emisiones Residuales,109999.9994,3238120024,529240007.8,0.003397033,0.020784521
1337,Guatemala,North America,Emisiones Residuales,9999.999776,3238120024,529240007.8,0.000308821,0.001889502
1338,Honduras,North America,Emisiones Residuales,19999.99955,3238120024,529240007.8,0.000617642,0.003779004
1339,Mexico,North America,Emisiones Residuales,37990001.68,3238120024,529240007.8,1.17321166,7.178218033
1340,Trinidad and Tobago,North America,Emisiones Residuales,6110000.134,3238120024,529240007.8,0.188689736,1.154485686
1341,United States,North America,Emisiones Residuales,425070007.3,3238120024,529240007.8,13.12706151,80.31705863
1342,Albania,Europe,Otros Combustibles,300000.0119,598100009.9,98960000.88,0.050158837,0.303152798
1343,Andorra,Europe,Otros Combustibles,,598100009.9,98960000.88,,
1344,Austria,Europe,Otros Combustibles,800000.0119,598100009.9,98960000.88,0.133756897,0.808407442
1345,Belarus,Europe,Otros Combustibles,2319999.933,598100009.9,98960000.88,0.387894983,2.34438148
1346,Belgium,Europe,Otros Combustibles,2069999.933,598100009.9,98960000.88,0.346095954,2.091754158
1347,Bosnia and Herzegovina,Europe,Otros Combustibles,100000.0015,598100009.9,98960000.88,0.016719612,0.10105093
1348,Bulgaria,Europe,Otros Combustibles,460000.0083,598100009.9,98960000.88,0.076910216,0.464834281
1349,Croatia,Europe,Otros Combustibles,670000.0167,598100009.9,98960000.88,0.112021402,0.67704124
1350,Cyprus,Europe,Otros Combustibles,109999.9994,598100009.9,98960000.88,0.018391573,0.111156021
1351,Czechia,Europe,Otros Combustibles,1330000.043,598100009.9,98960000.88,0.222370844,1.343977396
1352,Denmark,Europe,Otros Combustibles,1399999.976,598100009.9,98960000.88,0.234074562,1.414712979
1353,Estonia,Europe,Otros Combustibles,300000.0119,598100009.9,98960000.88,0.050158837,0.303152798
1354,Finland,Europe,Otros Combustibles,1940000.057,598100009.9,98960000.88,0.324360479,1.960388076
1355,France,Europe,Otros Combustibles,11529999.73,598100009.9,98960000.88,1.927771199,11.65117182
1356,Germany,Europe,Otros Combustibles,7300000.191,598100009.9,98960000.88,1.220531695,7.376717993
1357,Greece,Europe,Otros Combustibles,850000.0238,598100009.9,98960000.88,0.142116705,0.858932919
1358,Hungary,Europe,Otros Combustibles,1620000.005,598100009.9,98960000.88,0.270857712,1.637025051
1359,Iceland,Europe,Otros Combustibles,550000.0119,598100009.9,98960000.88,0.091957867,0.55578012
1360,Ireland,Europe,Otros Combustibles,610000.0143,598100009.9,98960000.88,0.101989635,0.61641068
1361,Italy,Europe,Otros Combustibles,7260000.229,598100009.9,98960000.88,1.213843857,7.33629766
1362,Latvia,Europe,Otros Combustibles,490000.0095,598100009.9,98960000.88,0.0819261,0.495149561
1363,Liechtenstein,Europe,Otros Combustibles,,598100009.9,98960000.88,,
1364,Lithuania,Europe,Otros Combustibles,250000,598100009.9,98960000.88,0.04179903,0.252627322
1365,Luxembourg,Europe,Otros Combustibles,59999.99866,598100009.9,98960000.88,0.010031767,0.060630556
1366,Malta,Europe,Otros Combustibles,19999.99955,598100009.9,98960000.88,0.003343922,0.020210185
1367,Moldova,Europe,Otros Combustibles,360000.0143,598100009.9,98960000.88,0.060190605,0.363783358
1368,Montenegro,Europe,Otros Combustibles,9999.999776,598100009.9,98960000.88,0.001671961,0.010105093
1369,Netherlands,Europe,Otros Combustibles,7050000.191,598100009.9,98960000.88,1.178732666,7.124090671
1370,North Macedonia,Europe,Otros Combustibles,39999.99911,598100009.9,98960000.88,0.006687845,0.040420371
1371,Norway,Europe,Otros Combustibles,829999.9833,598100009.9,98960000.88,0.138772775,0.838722692
1372,Poland,Europe,Otros Combustibles,10770000.46,598100009.9,98960000.88,1.80070227,10.88318549
1373,Portugal,Europe,Otros Combustibles,1259999.99,598100009.9,98960000.88,0.210667107,1.273241693
1374,Romania,Europe,Otros Combustibles,2069999.933,598100009.9,98960000.88,0.346095954,2.091754158
1375,Russia,Europe,Otros Combustibles,14010000.23,598100009.9,98960000.88,2.342417655,14.15723535
1376,Serbia,Europe,Otros Combustibles,330000.0131,598100009.9,98960000.88,0.055174721,0.333468078
1377,Slovakia,Europe,Otros Combustibles,239999.9946,598100009.9,98960000.88,0.040127067,0.242522224
1378,Slovenia,Europe,Otros Combustibles,300000.0119,598100009.9,98960000.88,0.050158837,0.303152798
1379,Spain,Europe,Otros Combustibles,7630000.114,598100009.9,98960000.88,1.275706402,7.710185981
1380,Sweden,Europe,Otros Combustibles,1080000.043,598100009.9,98960000.88,0.180571815,1.091350074
1381,Switzerland,Europe,Otros Combustibles,550000.0119,598100009.9,98960000.88,0.091957867,0.55578012
1382,Ukraine,Europe,Otros Combustibles,4139999.866,598100009.9,98960000.88,0.692191907,4.183508316
1383,United Kingdom,Europe,Otros Combustibles,5949999.809,598100009.9,98960000.88,0.994816872,6.012530069
1384,Algeria,Africa,Otros Combustibles,5769999.981,598100009.9,31020000.17,0.964721599,18.60090248
1385,Angola,Africa,Otros Combustibles,29999.99933,598100009.9,31020000.17,0.005015883,0.096711796
1386,Benin,Africa,Otros Combustibles,59999.99866,598100009.9,31020000.17,0.010031767,0.193423592
1387,Botswana,Africa,Otros Combustibles,39999.99911,598100009.9,31020000.17,0.006687845,0.128949062
1388,Burkina Faso,Africa,Otros Combustibles,59999.99866,598100009.9,31020000.17,0.010031767,0.193423592
1389,Cameroon,Africa,Otros Combustibles,119999.9973,598100009.9,31020000.17,0.020063534,0.386847185
1390,Chad,Africa,Otros Combustibles,29999.99933,598100009.9,31020000.17,0.005015883,0.096711796
1391,Cote d'Ivoire,Africa,Otros Combustibles,219999.9988,598100009.9,31020000.17,0.036783146,0.70921985
1392,Democratic Republic of Congo,Africa,Otros Combustibles,70000.0003,598100009.9,31020000.17,0.011703728,0.225660864
1393,Djibouti,Africa,Otros Combustibles,50000.00075,598100009.9,31020000.17,0.008359806,0.161186333
1394,Egypt,Africa,Otros Combustibles,2710000.038,598100009.9,31020000.17,0.453101487,8.736299236
1395,Equatorial Guinea,Africa,Otros Combustibles,29999.99933,598100009.9,31020000.17,0.005015883,0.096711796
1396,Eswatini,Africa,Otros Combustibles,19999.99955,598100009.9,31020000.17,0.003343922,0.064474531
1397,Ethiopia,Africa,Otros Combustibles,1330000.043,598100009.9,31020000.17,0.222370844,4.287556529
1398,Gabon,Africa,Otros Combustibles,9999.999776,598100009.9,31020000.17,0.001671961,0.032237265
1399,Gambia,Africa,Otros Combustibles,70000.0003,598100009.9,31020000.17,0.011703728,0.225660864
1400,Ghana,Africa,Otros Combustibles,389999.9857,598100009.9,31020000.17,0.065206484,1.257253332
1401,Guinea-Bissau,Africa,Otros Combustibles,119999.9973,598100009.9,31020000.17,0.020063534,0.386847185
1402,Kenya,Africa,Otros Combustibles,289999.9917,598100009.9,31020000.17,0.048486873,0.93488069
1403,Liberia,Africa,Otros Combustibles,19999.99955,598100009.9,31020000.17,0.003343922,0.064474531
1404,Madagascar,Africa,Otros Combustibles,259999.9905,598100009.9,31020000.17,0.043470989,0.838168888
1405,Malawi,Africa,Otros Combustibles,9999.999776,598100009.9,31020000.17,0.001671961,0.032237265
1406,Mali,Africa,Otros Combustibles,180000.0072,598100009.9,31020000.17,0.030095302,0.580270813
1407,Mauritania,Africa,Otros Combustibles,180000.0072,598100009.9,31020000.17,0.030095302,0.580270813
1408,Mauritius,Africa,Otros Combustibles,9999.999776,598100009.9,31020000.17,0.001671961,0.032237265
1409,Morocco,Africa,Otros Combustibles,2990000.01,598100009.9,31020000.17,0.499916395,9.638942594
1410,Mozambique,Africa,Otros Combustibles,39999.99911,598100009.9,31020000.17,0.006687845,0.128949062
1411,Namibia,Africa,Otros Combustibles,1389999.986,598100009.9,31020000.17,0.232402602,4.480979942
1412,Nigeria,Africa,Otros Combustibles,550000.0119,598100009.9,31020000.17,0.091957867,1.773049674
1413,Rwanda,Africa,Otros Combustibles,,598100009.9,31020000.17,,
1414,Seychelles,Africa,Otros Combustibles,50000.00075,598100009.9,31020000.17,0.008359806,0.161186333
1415,Sierra Leone,Africa,Otros Combustibles,289999.9917,598100009.9,31020000.17,0.048486873,0.93488069
1416,South Africa,Africa,Otros Combustibles,9590000.153,598100009.9,31020000.17,1.6034108,30.91553868
1417,South Sudan,Africa,Otros Combustibles,79999.99821,598100009.9,31020000.17,0.013375689,0.257898123
1418,Sudan,Africa,Otros Combustibles,460000.0083,598100009.9,31020000.17,0.076910216,1.482914267
1419,Tanzania,Africa,Otros Combustibles,560000.0024,598100009.9,31020000.17,0.093629827,1.805286909
1420,Tunisia,Africa,Otros Combustibles,1259999.99,598100009.9,31020000.17,0.210667107,4.061895498
1421,Uganda,Africa,Otros Combustibles,509999.9905,598100009.9,31020000.17,0.085270019,1.64410054
1422,Zambia,Africa,Otros Combustibles,239999.9946,598100009.9,31020000.17,0.040127067,0.773694369
1423,Zimbabwe,Africa,Otros Combustibles,930000.0072,598100009.9,31020000.17,0.155492391,2.99806577
1424,Argentina,South America,Otros Combustibles,10710000.04,598100009.9,42199999.69,1.790670433,25.3791472
1425,Bolivia,South America,Otros Combustibles,419999.9869,598100009.9,42199999.69,0.070222367,0.99526064
1426,Brazil,South America,Otros Combustibles,20399999.62,598100009.9,42199999.69,3.410800749,48.34123168
1427,Chile,South America,Otros Combustibles,1419999.957,598100009.9,42199999.69,0.237418481,3.364928833
1428,Colombia,South America,Otros Combustibles,4090000.153,598100009.9,42199999.69,0.683832149,9.691943561
1429,Ecuador,South America,Otros Combustibles,3569999.933,598100009.9,42199999.69,0.596890131,8.459715544
1430,Guyana,South America,Otros Combustibles,330000.0131,598100009.9,42199999.69,0.055174721,0.781990558
1431,Peru,South America,Otros Combustibles,289999.9917,598100009.9,42199999.69,0.048486873,0.687203777
1432,Suriname,South America,Otros Combustibles,469999.9988,598100009.9,42199999.69,0.078582175,1.113744081
1433,Uruguay,South America,Otros Combustibles,500000,598100009.9,42199999.69,0.083598059,1.184834132
1434,Armenia,Asia,Otros Combustibles,569999.9928,598100009.9,346660008.1,0.095301786,0.164426233
1435,Azerbaijan,Asia,Otros Combustibles,1210000.038,598100009.9,346660008.1,0.20230731,0.349045177
1436,Bangladesh,Asia,Otros Combustibles,3410000.086,598100009.9,346660008.1,0.570138778,0.983672765
1437,Cambodia,Asia,Otros Combustibles,759999.9905,598100009.9,346660008.1,0.127069048,0.219234977
1438,China,Asia,Otros Combustibles,164160003.7,598100009.9,346660008.1,27.44691539,47.35475678
1439,Georgia,Asia,Otros Combustibles,50000.00075,598100009.9,346660008.1,0.008359806,0.014423354
1440,India,Asia,Otros Combustibles,70410003.66,598100009.9,346660008.1,11.7722793,20.3109681
1441,Indonesia,Asia,Otros Combustibles,3539999.962,598100009.9,346660008.1,0.591874252,1.021173449
1442,Iran,Asia,Otros Combustibles,12770000.46,598100009.9,346660008.1,2.135094507,3.683724733
1443,Israel,Asia,Otros Combustibles,1039999.962,598100009.9,346660008.1,0.173883957,0.300005751
1444,Japan,Asia,Otros Combustibles,13899999.62,598100009.9,346660008.1,2.32402598,4.009692291
1445,Jordan,Asia,Otros Combustibles,829999.9833,598100009.9,346660008.1,0.138772775,0.239427671
1446,Kazakhstan,Asia,Otros Combustibles,2099999.905,598100009.9,346660008.1,0.351111832,0.605780839
1447,Kyrgyzstan,Asia,Otros Combustibles,29999.99933,598100009.9,346660008.1,0.005015883,0.008654012
1448,Lebanon,Asia,Otros Combustibles,70000.0003,598100009.9,346660008.1,0.011703728,0.020192696
1449,Malaysia,Asia,Otros Combustibles,3140000.105,598100009.9,346660008.1,0.524995829,0.905786659
1450,Mongolia,Asia,Otros Combustibles,2680000.067,598100009.9,346660008.1,0.448085608,0.773091791
1451,Myanmar,Asia,Otros Combustibles,5900000.095,598100009.9,346660008.1,0.986457114,1.701955795
1452,Nepal,Asia,Otros Combustibles,790000.0215,598100009.9,346660008.1,0.132084937,0.227888999
1453,North Korea,Asia,Otros Combustibles,5000000,598100009.9,346660008.1,0.835980591,1.442335396
